SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_B100000378	SAMEA2620666	0	1000	1000	"This sample (TARA_B100000378) was collected during the Tara Oceans expedition (2009-2013) at station TARA_056 (latitudeN=-15.3379, longitudeE=43.2948) on date/time=2010-06-26T07:12:30, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 990-1008 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-06-26T08:21	2010-06-26T07:12:30	TARA_20100626T0713Z_056_EVENT_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:45Z	public	2014-05-01Z	-15.3216	-15.3379	43.2843	43.2948	"(search radius=5 degrees) Marine Province:Western Indian Ocean (MRGID:21773), Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)"	99999	87.902	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS489727	34.8332	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS489727	TARA_20100624Z	SV Tara	TARA_056	0.22	3	6.2402	TARA_20100626T0713Z_056_EVENT_CAST_B5_M_(1000 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000378
TARA_B000000609	SAMEA2620651	0.04282	5	5	"This sample (TARA_B000000609) was collected during the Tara Oceans expedition (2009-2013) at station TARA_056 (latitudeN=-15.3424, longitudeE=43.2965) on date/time=2010-06-26T07:05, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-06-26T07:50	2010-06-26T07:05	TARA_20100626T0705Z_056_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:38Z	public	2014-05-01Z	-15.331	-15.3424	43.2908	43.2965	"(search radius=5 degrees) Marine Province:Western Indian Ocean (MRGID:21773), Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)"	99999	193.05775	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS489712	35.003133	PUMP (High Volume Peristaltic Pump)	ERS489712	TARA_20100624Z	SV Tara	TARA_056	0.22	3	27.323117	TARA_20100626T0705Z_056_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000609
TARA_B100000214	SAMEA2620570	0.394226	75	75	"This sample (TARA_B100000214) was collected during the Tara Oceans expedition (2009-2013) at station TARA_052 (latitudeN=-16.9534, longitudeE=53.9601) on date/time=2010-05-17T11:42, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 73-77 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000215."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-05-17T13:50	2010-05-17T11:42	TARA_20100517T1142Z_052_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:31Z	public	2014-05-01Z	-16.9675	-16.9534	53.9199	53.9601	(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)	0.244232	192.55925	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS489585	34.910755	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS489585	TARA_20100515Z	SV Tara	TARA_052	0.22	1.6	24.89426	TARA_20100517T1142Z_052_EVENT_PUMP_P_D_(75 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000214
TARA_B100000212	SAMEA2620542	0.176565	5	5	"This sample (TARA_B100000212) was collected during the Tara Oceans expedition (2009-2013) at station TARA_052 (latitudeN=-16.957, longitudeE=53.9801) on date/time=2010-05-17T04:10, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000213."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-05-17T07:40	2010-05-17T04:10	TARA_20100517T0410Z_052_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:28Z	public	2014-05-01Z	-17.2387	-16.957	53.9775	53.9801	(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)	99999	191.68	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS489529	34.566667	PUMP (High Volume Peristaltic Pump)	ERS489529	TARA_20100515Z	SV Tara	TARA_052	0.22	1.6	27.8684	TARA_20100517T0410Z_052_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000212
TARA_B100000242	SAMEA2620404	0	5	5	"This sample (TARA_B100000242) was collected during the Tara Oceans expedition (2009-2013) at station TARA_048 (latitudeN=-9.3921, longitudeE=66.4228) on date/time=2010-04-19T07:56, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000244."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-04-19T10:59	2010-04-19T07:56	TARA_20100419T0756Z_048_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:24Z	public	2014-05-01Z	-9.4112	-9.3921	66.3281	66.4228		-2.201764	187.2575	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS489315	34.1689	PUMP (High Volume Peristaltic Pump)	ERS489315	TARA_20100410Z	SV Tara	TARA_048	0.22	1.6	29.818233	TARA_20100419T0756Z_048_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000242
TARA_B100000161	SAMEA2620339	0.026898	5	5	"This sample (TARA_B100000161) was collected during the Tara Oceans expedition (2009-2013) at station TARA_045 (latitudeN=0.0033, longitudeE=71.6428) on date/time=2010-04-13T03:21, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000160."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-04-13T06:05	2010-04-13T03:21	TARA_20100413T0321Z_045_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:23Z	public	2014-05-01Z	99999	0.0033	99999	71.6428	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	2.575786	185.243833	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS489236	35.091133	PUMP (High Volume Peristaltic Pump)	ERS489236	TARA_20100410Z	SV Tara	TARA_045	0.22	1.6	30.496383	TARA_20100413T0321Z_045_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000161
TARA_B100000131	SAMEA2620259	0.388348	80	80	"This sample (TARA_B100000131) was collected during the Tara Oceans expedition (2009-2013) at station TARA_042 (latitudeN=5.9998, longitudeE=73.9067) on date/time=2010-04-04T09:50, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 78-82 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-04-04T11:50	2010-04-04T09:50	TARA_20100404T0950Z_042_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:24Z	public	2014-05-01Z	5.9997	5.9998	73.914	73.9067	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	0.569531	132.77885	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS489134	35.103505	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS489134	TARA_20100327Z	SV Tara	TARA_042	0.22	1.6	27.723425	TARA_20100404T0950Z_042_EVENT_PUMP_P_D_(80 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000131
TARA_B100000123	SAMEA2620230	0.006724	5	5	"This sample (TARA_B100000123) was collected during the Tara Oceans expedition (2009-2013) at station TARA_042 (latitudeN=6.0001, longitudeE=73.8955) on date/time=2010-04-04T02:47, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000124."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-04-04T06:33	2010-04-04T02:47	TARA_20100404T0247Z_042_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:11Z	public	2014-05-01Z	6.0124	6.0001	73.8985	73.8955	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	-1.47882	189.25475	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS489087	34.56155	PUMP (High Volume Peristaltic Pump)	ERS489087	TARA_20100327Z	SV Tara	TARA_042	0.22	1.6	29.980283	TARA_20100404T0247Z_042_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000123
TARA_B100000287	SAMEA2620217	0.47554	60	60	"This sample (TARA_B100000287) was collected during the Tara Oceans expedition (2009-2013) at station TARA_041 (latitudeN=14.5536, longitudeE=70.0128) on date/time=2010-03-30T10:56, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 58-62 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-30T12:20	2010-03-30T10:56	TARA_20100330T1056Z_041_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:28Z	public	2014-05-01Z	14.5375	14.5536	70.0244	70.0128	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	-0.224514	148.328125	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS489074	36.496162	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS489074	TARA_20100327Z	SV Tara	TARA_041	0.22	1.6	27.117663	TARA_20100330T1056Z_041_EVENT_PUMP_P_D_(60 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000287
TARA_B100000282	SAMEA2620194	0.020173	5	5	"This sample (TARA_B100000282) was collected during the Tara Oceans expedition (2009-2013) at station TARA_041 (latitudeN=14.6059, longitudeE=69.9776) on date/time=2010-03-30T02:47, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000283."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-30T05:40	2010-03-30T02:47	TARA_20100330T0247Z_041_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:19Z	public	2014-05-01Z	14.5	14.6059	70	69.9776	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	-1.343153	187.42925	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS489043	36.024883	PUMP (High Volume Peristaltic Pump)	ERS489043	TARA_20100327Z	SV Tara	TARA_041	0.22	1.6	29.089367	TARA_20100330T0247Z_041_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000282
TARA_B100000097	SAMEA2620097	0.006724	270	270	"This sample (TARA_B100000097) was collected during the Tara Oceans expedition (2009-2013) at station TARA_039 (latitudeN=18.7341, longitudeE=66.3896) on date/time=2010-03-20T08:15:28, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 262-280 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000098."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-20T16:00	2010-03-20T08:15:28	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:09Z	public	2014-05-01Z	18.735	18.7341	66.3895	66.3896		19.566542	2.303017	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488936	35.901885	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488936	TARA_20100309Z	SV Tara	TARA_039	0.22	1.6	15.614195	TARA_20100320T0817Z_039_Combined-EVENTS_CAST_MB_M_(270 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000097
TARA_B100000085	SAMEA2620081	0.17638	25	25	"This sample (TARA_B100000085) was collected during the Tara Oceans expedition (2009-2013) at station TARA_039 (latitudeN=18.5839, longitudeE=66.4727) on date/time=2010-03-18T11:33, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 23-27 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000106."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-18T12:32	2010-03-18T11:33	TARA_20100318T1133Z_039_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:22Z	public	2014-05-01Z	18.5679	18.5839	66.4581	66.4727		-0.611888	192.95875	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488916	36.332317	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488916	TARA_20100309Z	SV Tara	TARA_039	0.22	1.6	26.812225	TARA_20100318T1133Z_039_EVENT_PUMP_P_D_(25 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000085
TARA_B100000071	SAMEA2620035	0.014107	340	340	"This sample (TARA_B100000071) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0351, longitudeE=64.5638) on date/time=2010-03-16T06:13:30, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 332-350 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000072."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-16T13:54	2010-03-16T06:13:30	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:19Z	public	2014-05-01Z	18.9918	19.0351	64.5757	64.5638		22.444602	2.369225	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS488849	36.021302	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488849	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	14.987618	TARA_20100316T0614Z_038_Combined-EVENTS_CAST_MB_M_(340 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000071
TARA_B100000073	SAMEA2620021	0.604752	25	25	"This sample (TARA_B100000073) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0284, longitudeE=64.5126) on date/time=2010-03-15T11:18, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 23-27 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-15T12:46	2010-03-15T11:18	TARA_20100315T1118Z_038_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:14Z	public	2014-05-01Z	19.0108	19.0284	64.532	64.5126		1.230122	154.699917	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS488830	99999	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488830	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	25.494408	TARA_20100315T1118Z_038_EVENT_PUMP_P_D_(25 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000073
TARA_B100000066	SAMEA2620000	0.161808	5	5	"This sample (TARA_B100000066) was collected during the Tara Oceans expedition (2009-2013) at station TARA_038 (latitudeN=19.0393, longitudeE=64.4913) on date/time=2010-03-15T03:35, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000067."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-15T05:53	2010-03-15T03:35	TARA_20100315T0335Z_038_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:21Z	public	2014-05-01Z	19.0342	19.0393	64.5162	64.4913		0.889376	199.9355	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS488799	36.617917	PUMP (High Volume Peristaltic Pump)	ERS488799	TARA_20100309Z	SV Tara	TARA_038	0.22	1.6	26.2314	TARA_20100315T0335Z_038_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000066
TARA_B100000315	SAMEA2619970	0.005649	600	600	"This sample (TARA_B100000315) was collected during the Tara Oceans expedition (2009-2013) at station TARA_037 (latitudeN=20.8457, longitudeE=63.5851) on date/time=2010-03-12T17:08:47, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 596-605 m, targeting a mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000316."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-13T14:25	2010-03-12T17:08:47	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:12Z	public	2014-05-01Z	20.8188	20.8457	63.6158	63.5851	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	31.802451	1.63999	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	ERS488769	35.693546	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS488769	TARA_20100309Z	SV Tara	TARA_037	0.22	1.6	12.066048	TARA_20100313T0507Z_037_Combined-EVENTS_CAST_MB_M_(600 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-1.6_TARA_B100000315
TARA_B100000035	SAMEA2619952	0.353707	17	17	"This sample (TARA_B100000035) was collected during the Tara Oceans expedition (2009-2013) at station TARA_036 (latitudeN=20.8222, longitudeE=63.5133) on date/time=2010-03-12T12:23, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 15-19 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-03-12T12:33	2010-03-12T12:23	TARA_20100312T1223Z_036_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:20Z	public	2014-05-01Z	20.8199	20.8222	63.5138	63.5133	(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)	0.367767	211.606583	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	ERS488747	36.549267	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS488747	TARA_20100309Z	SV Tara	TARA_036	0.22	1.6	25.37395	TARA_20100312T1223Z_036_EVENT_PUMP_P_D_(17 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000035
