SamplingEvent_ID	BioSample	SRA	Sample name	bottle_id	collection_date	cruise_id	cruise_station	depth	env_biome	purl_biome	env_feature	purl_feature	env_material	purl_material	geo_loc_name	geotraces_section	lat	lon
	SAMN07136593	SRS2329520	S0116	845834	11/8/11	KN204	1	89.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136592	SRS2329650	S0115	845126	11/8/11	KN204	1	57.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136591	SRS2329651	S0114	845123	11/8/11	KN204	1	30.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	39.69225	-69.86286
	SAMN07136590	SRS2329658	S0112	845666	11/26/11	KN204	14	285	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136589	SRS2329661	S0111	845663	11/26/11	KN204	14	233.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136588	SRS2329657	S0110	845660	11/26/11	KN204	14	183.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136587	SRS2329656	S0109	845657	11/26/11	KN204	14	133.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136586	SRS2329654	S0108	845654	11/26/11	KN204	14	113.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136585	SRS2329655	S0107	845651	11/26/11	KN204	14	99	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136584	SRS2329652	S0106	845648	11/26/11	KN204	14	69.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136583	SRS2329653	S0105	845645	11/26/11	KN204	14	40.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	27.58305	-49.63297
	SAMN07136582	SRS2329796	S0104	846731	12/10/11	KN204	24	285.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136581	SRS2329795	S0103	846728	12/10/11	KN204	24	234.5	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136580	SRS2329815	S0102	846725	12/10/11	KN204	24	183.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136579	SRS2329813	S0101	846722	12/10/11	KN204	24	135	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136578	SRS2329812	S0100	846719	12/10/11	KN204	24	89.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136577	SRS2329811	S0099	846716	12/10/11	KN204	24	71.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136576	SRS2329810	S0098	846713	12/10/11	KN204	24	48.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	17.39998	-24.50003
	SAMN07136575	SRS2329808	S0097	845963	11/30/11	KN204	16	284.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136574	SRS2329807	S0096	845960	11/30/11	KN204	16	234.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136573	SRS2329809	S0095	845957	11/30/11	KN204	16	185.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136572	SRS2329516	S0094	845954	11/30/11	KN204	16	135.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136571	SRS2329716	S0093	845951	11/30/11	KN204	16	110.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136570	SRS2329487	S0092	845948	11/30/11	KN204	16	89.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136569	SRS2329488	S0091	845945	11/30/11	KN204	16	60.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136568	SRS2329490	S0090	845942	11/30/11	KN204	16	39.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	26.13688	-44.82622
	SAMN07136567	SRS2329489	S0089	844733	11/19/11	KN204	10	414.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136566	SRS2329491	S0088	844730	11/19/11	KN204	10	281.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136565	SRS2329492	S0087	844727	11/19/11	KN204	10	233.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136564	SRS2329745	S0086	844724	11/19/11	KN204	10	182.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136563	SRS2329748	S0085	844721	11/19/11	KN204	10	109.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136562	SRS2329429	S0084	844718	11/19/11	KN204	10	89.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136561	SRS2329425	S0083	844715	11/19/11	KN204	10	75.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136560	SRS2329517	S0082	844712	11/19/11	KN204	10	41.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	31.75351	-64.17499
	SAMN07136559	SRS2329514	S0081	846269	12/3/11	KN204	20	1055.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136558	SRS2329526	S0080	846260	12/3/11	KN204	20	499.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136557	SRS2329704	S0079	846257	12/3/11	KN204	20	374.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136556	SRS2329529	S0078	846254	12/3/11	KN204	20	300.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136555	SRS2329527	S0077	846251	12/3/11	KN204	20	234.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136554	SRS2329537	S0076	846248	12/3/11	KN204	20	183.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136553	SRS2329632	S0075	846245	12/3/11	KN204	20	134.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136552	SRS2329678	S0074	846242	12/3/11	KN204	20	99.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136551	SRS2329680	S0073	846239	12/3/11	KN204	20	74.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136550	SRS2329673	S0072	846236	12/3/11	KN204	20	39.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	22.33305	-35.86703
	SAMN07136549	SRS2329674	S0071	845321	11/10/11	KN204	3	288.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136548	SRS2329669	S0070	845318	11/10/11	KN204	3	234.7	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136547	SRS2329671	S0069	845315	11/10/11	KN204	3	186.5	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136546	SRS2329677	S0068	845312	11/10/11	KN204	3	135.6	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136545	SRS2329679	S0067	845309	11/10/11	KN204	3	108.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136544	SRS2329675	S0066	845306	11/10/11	KN204	3	86.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136543	SRS2329676	S0065	845303	11/10/11	KN204	3	61.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136542	SRS2329728	S0064	845300	11/10/11	KN204	3	28.4	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	38.65497	-69.13131
	SAMN07136541	SRS2329724	S0063	846107	12/1/11	KN204	18	283.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136540	SRS2329732	S0062	846104	12/1/11	KN204	18	233	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136539	SRS2329730	S0061	846101	12/1/11	KN204	18	184	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136538	SRS2329731	S0060	846095	12/1/11	KN204	18	113.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136537	SRS2329729	S0059	846092	12/1/11	KN204	18	75.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136536	SRS2329736	S0058	846089	12/1/11	KN204	18	65.2	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136535	SRS2329735	S0057	846086	12/1/11	KN204	18	38.9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	24.1497	-40.21786
	SAMN07136534	SRS2329734	S0055	844622	11/16/11	KN204	8	291.5	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136533	SRS2329733	S0054	844619	11/16/11	KN204	8	237.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136532	SRS2329600	S0053	844616	11/16/11	KN204	8	186.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136531	SRS2329603	S0052	844613	11/16/11	KN204	8	135.8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136530	SRS2329597	S0051	844610	11/16/11	KN204	8	111.1	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136529	SRS2329598	S0050	844607	11/16/11	KN204	8	68	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136528	SRS2329601	S0049	844604	11/16/11	KN204	8	31.3	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA03	35.41617	-66.54077
	SAMN07136527	SRS2329599	S0048	636281	6/24/10	PE321	31	201	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	16.8312	-56.2685
	SAMN07136526	SRS2329593	S0047	636284	6/24/10	PE321	31	150	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	16.8312	-56.2685
	SAMN07136525	SRS2329595	S0046	636287	6/24/10	PE321	31	101	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	16.8312	-56.2685
	SAMN07136524	SRS2329594	S0045	636290	6/24/10	PE321	31	76	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	16.8312	-56.2685
	SAMN07136523	SRS2329596	S0044	636299	6/24/10	PE321	31	8	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	16.8312	-56.2685
	SAMN07136522	SRS2329541	S0043	634598	6/28/10	PE321	35	201	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	9.5462	-50.4686
	SAMN07136521	SRS2329540	S0042	634601	6/28/10	PE321	35	151	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	9.5462	-50.4686
	SAMN07136520	SRS2329547	S0041	634604	6/28/10	PE321	35	100	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	9.5462	-50.4686
	SAMN07136519	SRS2329546	S0040	634607	6/28/10	PE321	35	72	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	9.5462	-50.4686
	SAMN07136518	SRS2329549	S0039	634616	6/28/10	PE321	35	9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	9.5462	-50.4686
	SAMN07136517	SRS2329548	S0037	636569	6/26/10	PE321	33	200	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	13.1623	-53.4215
	SAMN07136516	SRS2329544	S0036	636572	6/26/10	PE321	33	150	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	13.1623	-53.4215
	SAMN07136515	SRS2329542	S0035	636575	6/26/10	PE321	33	99	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	13.1623	-53.4215
	SAMN07136514	SRS2329543	S0034	636578	6/26/10	PE321	33	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	13.1623	-53.4215
	SAMN07136513	SRS2329545	S0033	636587	6/26/10	PE321	33	9	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	13.1623	-53.4215
	SAMN07136512	SRS2329846	S0032	632111	5/21/10	PE319	17	199	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136511	SRS2329847	S0031	632114	5/21/10	PE319	17	152	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136510	SRS2329853	S0030	632117	5/21/10	PE319	17	103	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136509	SRS2329855	S0029	632120	5/21/10	PE319	17	77	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136508	SRS2329852	S0028	632123	5/21/10	PE319	17	50	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136507	SRS2329854	S0027	632129	5/21/10	PE319	17	10	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	34.3277	-55.4316
	SAMN07136506	SRS2329851	S0026	632441	5/18/10	PE319	15	201	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
	SAMN07136505	SRS2329850	S0025	632444	5/18/10	PE319	15	151	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
	SAMN07136504	SRS2329849	S0024	632447	5/18/10	PE319	15	103	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
	SAMN07136503	SRS2329848	S0023	632450	5/18/10	PE319	15	75	ocean_biome	http://purl.obolibrary.org/obo/ENVO_01000048	ocean	http://purl.obolibrary.org/obo/ENVO_00000015	water	http://purl.obolibrary.org/obo/ENVO_00002006	Atlantic Ocean	GA02	37.5673	-50.6855
