Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20100511T0555Z_051_EVENT_NET	SV Tara	TARA_20100508Z	TARA_051	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	5/11/10 5:55	-21.4752	54.3236	0.026533	0.026671	0.030283	0.02987923	0.046317905	0.001036894	0.006570481	0.067930268	0.053010931	36	103.4548988	104	65	84	30	30	81	79	597	1001	1040	27.2617	26.6614	24.756	27.1176	27.1176	24.9839	25.2085	10.8062	5.7033	5.044	35.0663	35.0817	35.1257	35.0257	35.0257	35.0749	35.0668	35.0796	34.702	34.6691	22.5619	22.7695	23.3938	22.5792	22.5792	23.2861	23.2114	26.7601	27.2373	27.2895	1.53E-06	0.00017487	0.00020193	0.00017979	0.00017979	0.00038543	0.00036939	1.96E-06	3.71E-05	5.12E-06	0.040949	0.091086	0.21996	0.043981	0.043981	0.19743	0.19362	0.017853	0.016435	0	194.3521	197.7922	201.5675	196.8318	196.8318	201.8841	202.3112	224.3446	153.4739	154.2587	0.5317	0.5317	0.5317	0.5317	0.5317	0.5317	0.5317	12.0801	32.1713	33.882
TARA_20100511T0405Z_051_EVENT_NET	SV Tara	TARA_20100508Z	TARA_051	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	5/11/10 4:05	-21.4994	54.3486	0.026533	0.026671	0.030283	0.031352467	0.047844309	0.001069711	0.007250129	0.067930268	0.053010931	36	98.2995224	104	65	84	30	30	81	79	597	1001	1040	27.2617	26.6614	24.756	27.1176	27.1176	24.9839	25.2085	10.8062	5.7033	5.044	35.0663	35.0817	35.1257	35.0257	35.0257	35.0749	35.0668	35.0796	34.702	34.6691	22.5619	22.7695	23.3938	22.5792	22.5792	23.2861	23.2114	26.7601	27.2373	27.2895	1.53E-06	0.00017487	0.00020193	0.00017979	0.00017979	0.00038543	0.00036939	1.96E-06	3.71E-05	5.12E-06	0.040949	0.091086	0.21996	0.043981	0.043981	0.19743	0.19362	0.017853	0.016435	0	194.3521	197.7922	201.5675	196.8318	196.8318	201.8841	202.3112	224.3446	153.4739	154.2587	0.5317	0.5317	0.5317	0.5317	0.5317	0.5317	0.5317	12.0801	32.1713	33.882
TARA_20100416T0504Z_047_EVENT_NET	SV Tara	TARA_20100410Z	TARA_047	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	4/16/10 5:04	-2.0409	72.1645	0.031753	0.031753	0.034316	0.033026069	0.049039068	0.001264108	0.007169936	0.076812276	0.061231664	30	92.76337814	95	58	73	15	23	60	57	30	737	112	30.1514	26.6491	24.4598	30.1276	30.0026	26.2446	27.1912	29.1859	8.2475	19.4841	35.0795	35.5438	35.5187	35.1012	35.3254	35.5362	35.5477	35.5563	35.1587	35.4252	21.6113	23.1191	23.7779	21.636	21.8468	23.2411	22.9487	22.2968	27.2448	25.1038	1.73E-05	0.0011323	0.00030206	9.09E-05	0.00046792	0.0012183	0.00069918	0.00012664	2.79E-06	0.00039276	0.002602	0.24116	0.2781	0.0026623	0	0.33284	0.21803	0.040949	0	0.11119	187.2258	164.9374	142.2262	187.5558	188.9896	164.7265	170.4912	190.1694	50.052	75.0315	-2.2165	-2.2165	2.4526	-1.6561	-2.1501	-2.2165	-2.1115	-2.2165	35.2011	15.0318
TARA_20100416T0444Z_047_EVENT_CAST	SV Tara	TARA_20100410Z	TARA_047	Rosette Vertical Sampling System	4/16/10 4:43	-2.0465	72.1568	0.031753	0.031753	0.034316	0.033026069	0.049039068	0.001264108	0.007169936	0.076812276	0.061231664	30	92.76337814	95	58	73	15	23	60	57	30	737	112	30.1514	26.6491	24.4598	30.1276	30.0026	26.2446	27.1912	29.1859	8.2475	19.4841	35.0795	35.5438	35.5187	35.1012	35.3254	35.5362	35.5477	35.5563	35.1587	35.4252	21.6113	23.1191	23.7779	21.636	21.8468	23.2411	22.9487	22.2968	27.2448	25.1038	1.73E-05	0.0011323	0.00030206	9.09E-05	0.00046792	0.0012183	0.00069918	0.00012664	2.79E-06	0.00039276	0.002602	0.24116	0.2781	0.0026623	0	0.33284	0.21803	0.040949	0	0.11119	187.2258	164.9374	142.2262	187.5558	188.9896	164.7265	170.4912	190.1694	50.052	75.0315	-2.2165	-2.2165	2.4526	-1.6561	-2.1501	-2.2165	-2.1115	-2.2165	35.2011	15.0318
TARA_20100415T0604Z_046_EVENT_NET	SV Tara	TARA_20100410Z	TARA_046	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	4/15/10 6:04	-0.6623	73.1629	NA	0.0318	0.0318	0.052026976	0.092540864	0.005036651	0.021687932	0.071429439	0.056242886	18	59.72914314	69	66	84	14	23	64	57	13	64	50	30.1209	NA	NA	30.0745	29.9264	28.5544	28.9722	30.1035	28.5544	29.1401	35.2774	NA	NA	35.2858	35.3005	35.3872	35.3707	35.2806	35.3872	35.3648	21.7694	NA	NA	21.7919	21.8542	22.3841	22.232	21.778	22.3841	22.1708	2.73E-06	NA	NA	0.00012412	NA	NA	0.00036934	9.90E-05	NA	3.49E-05	0.18188	NA	NA	0.18188	0.2265	0.26127	0.24712	0.18188	0.26127	0.25124	184.8749	NA	NA	182.9025	180.6497	172.2784	175.3974	183.2638	172.2784	178.2577	0.35805	NA	NA	-0.26827	0.16279	1.6935	1.5625	0.25913	1.6935	1.5995
TARA_20100415T0215Z_046_EVENT_NET	SV Tara	TARA_20100410Z	TARA_046	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	4/15/10 2:15	-0.6625	73.1611	NA	0.0318	0.0318	0.052026976	0.092540864	0.005036651	0.021687932	0.071429439	0.056242886	18	59.72914314	69	66	84	14	23	64	57	13	64	50	30.1209	NA	NA	30.0745	29.9264	28.5544	28.9722	30.1035	28.5544	29.1401	35.2774	NA	NA	35.2858	35.3005	35.3872	35.3707	35.2806	35.3872	35.3648	21.7694	NA	NA	21.7919	21.8542	22.3841	22.232	21.778	22.3841	22.1708	2.73E-06	NA	NA	0.00012412	NA	NA	0.00036934	9.90E-05	NA	3.49E-05	0.18188	NA	NA	0.18188	0.2265	0.26127	0.24712	0.18188	0.26127	0.25124	184.8749	NA	NA	182.9025	180.6497	172.2784	175.3974	183.2638	172.2784	178.2577	0.35805	NA	NA	-0.26827	0.16279	1.6935	1.5625	0.25913	1.6935	1.5995
TARA_20100415T0201Z_046_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_046	High Volume Peristaltic Pump	4/15/10 2:01	-0.6625	73.161	NA	0.0318	0.0318	0.052026976	0.092540864	0.005036651	0.021687932	0.071429439	0.056242886	18	59.72914314	69	66	84	14	23	64	57	13	64	50	30.1209	NA	NA	30.0745	29.9264	28.5544	28.9722	30.1035	28.5544	29.1401	35.2774	NA	NA	35.2858	35.3005	35.3872	35.3707	35.2806	35.3872	35.3648	21.7694	NA	NA	21.7919	21.8542	22.3841	22.232	21.778	22.3841	22.1708	2.73E-06	NA	NA	0.00012412	NA	NA	0.00036934	9.90E-05	NA	3.49E-05	0.18188	NA	NA	0.18188	0.2265	0.26127	0.24712	0.18188	0.26127	0.25124	184.8749	NA	NA	182.9025	180.6497	172.2784	175.3974	183.2638	172.2784	178.2577	0.35805	NA	NA	-0.26827	0.16279	1.6935	1.5625	0.25913	1.6935	1.5995
TARA_20100322T0710Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 7:07	17.4825	67.9869	NA	0.0535	0.045876	0.054374248	0.075734921	0.000926356	0.038698012	0.097091275	0.080220177	NA	57.21803284	NA	50	60	18	39	57	82	46	482	76	27.5573	26.8469	26.3781	27.5752	27.3745	26.5384	23.5292	27.2177	12.3284	23.7802	36.4003	36.8085	36.7569	36.4391	36.7816	36.7763	36.0625	36.8128	35.8041	36.0912	23.4656	24.0041	24.1155	23.4895	23.8129	24.0789	24.4646	23.8876	27.0352	24.412	1.33E-05	0.00022524	4.80E-05	7.21E-05	5.33E-05	0.00012015	0.00022345	0.00022261	NA	0.00024103	0.068955	0.20161	0.35613	0.087641	0.11981	0.34277	0.038649	0.16093	0.02218	0.11074	192.7883	198.8478	169.4703	192.5376	194.6965	193.0531	48.1475	196.624	2.6913	62.7694	-1.2265	-0.68463	-0.77942	-1.1332	-0.91031	-0.12038	16.0336	-1.1072	28.3259	7.0328
TARA_20100318T0956Z_039_EVENT_CONTROL	SV Tara	TARA_20100309Z	TARA_039	On board filtered seawater system (<0.2 micrometre)	3/18/10 9:40	18.5745	66.4895	NA	0.05383	0.049063	0.054386253	0.076244947	0.001404696	0.02979546	0.10184841	0.084718893	NA	57.13281441	NA	46	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20091116T1953Z_022_EVENT_NET	SV Tara	TARA_20091111Z	TARA_022	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	11/16/09 19:53	39.8312	17.3952	NA	0.06248	0.065649	0.060867803	0.085798331	0.001530823	0.045907788	0.123565157	0.105445871	NA	51.9446907	NA	31	37	12	16	35	64	17	199	NA	17.2386	16.3375	16.3293	16.9387	17.1577	16.3753	15.3049	16.9788	13.822	NA	38.0124	38.0108	38.0763	37.9532	38.0987	38.0516	38.4934	38.0541	38.8437	NA	27.6363	27.8528	27.9051	27.6641	27.7224	27.8752	28.4638	27.7318	29.0663	NA	9.59E-05	8.44E-05	7.96E-05	0.00013397	4.81E-05	6.93E-05	0.00044052	0.00010489	1.44E-06	NA	0.24256	0.2726	0.273	0.24256	0.24256	0.2726	0.11893	0.24256	0	NA	222.7623	220.579	223.9155	225.8107	223.5389	220.0497	217.8926	225.0059	190.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20120129T2246Z_144_EVENT_NET	SV Tara	TARA_20120126Z	TARA_144	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	1/29/12 22:46	36.3489	-72.7896	NA	NA	0.048522	0.043804539	0.062899273	0.00070122	0.038917098	0.101058833	0.083971086	NA	70.1635437	NA	38	46	66	76	14	77	1044	791	613	22.5619	22.5668	22.5667	22.5289	22.4265	22.5659	22.3704	5.6063	10.0847	14.4026	36.5826	36.582	36.5869	36.6002	36.7588	36.5832	36.7553	35.1967	35.4839	36.0622	25.1339	25.1336	25.1377	25.1599	25.3097	25.1334	25.3231	27.6393	27.2039	26.8148	4.36E-07	4.35E-06	NA	4.13E-05	0.00015565	5.70E-08	8.59E-05	NA	1.08E-05	4.12E-05	0.19743	0.18906	0.18188	0.16578	0.066985	0.18188	0.063329	0	0	0	202.4875	201.7589	201.7388	200.361	198.6195	202.2689	198.5516	211.797	139.9713	143.0358	-0.18491	-0.7593	0.25905	-0.23838	0.67962	0.62947	-0.11539	20.1116	22.686	13.5564
TARA_20120116T1649Z_143_EVENT_NET	SV Tara	TARA_20111230Z	TARA_143	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	1/16/12 16:49	29.7186	-79.6636	NA	0.04089	0.041658	0.043114116	0.060335334	0.000707051	0.019178079	0.090338832	0.07386305	18	70.7469902	57	43	53	62	106	43	111	15	480	109	25.0253	25.049	25.067	25.3307	24.8564	25.048	24.5774	25.0238	12.5474	24.6807	36.4099	36.417	36.4288	36.569	36.804	36.4174	36.8607	36.4101	35.719	36.8405	24.2727	24.2728	24.2767	24.302	24.6273	24.2737	24.7552	24.2737	26.9267	24.7085	1.48E-06	1.25E-07	6.83E-06	8.93E-05	0.00019874	3.13E-06	0.00012342	3.05E-07	1.90E-05	0.00035319	0.12681	0.15965	0.14757	0.13472	0.040949	0.15748	0.040949	0.12761	0.020205	0.040949	193.8214	192.8548	193.2313	190.0158	168.7617	193.1118	162.9692	193.7278	122.5843	167.5374	0.80341	-0.38195	1.9472	1.3684	2.5144	0.73723	2.6124	-0.15791	20.9386	1.8426
TARA_20120109T2019Z_142_Combined-EVENTS_CAST	SV Tara	TARA_20111230Z	TARA_142	Rosette Vertical Sampling System	1/9/12 20:17	25.6168	-88.4532	NA	NA	0.039164	0.042309623	0.061748819	0.000807346	0.017753023	0.086039871	0.069833615	24	72.22461319	77	49	61	144	145	34	154	14	205	321	25.0013	24.9071	24.9093	24.951	24.9238	24.9097	24.2364	24.9778	21.1763	17.59	36.3431	36.3292	36.3293	36.3491	36.5068	36.329	36.9469	36.3387	36.999	36.5898	24.2299	24.2509	24.2511	24.2587	24.3857	24.2489	24.9259	24.234	25.8498	26.4773	1.99E-06	2.15E-06	9.30E-08	0.00062997	0.0019723	6.02E-07	0.00012096	2.27E-05	7.61E-05	7.60E-06	0.16578	0.19743	0.19743	0.1299	0.1299	0.21538	0.039143	0.18188	0	0	196.0551	193.711	194.3466	160.0872	157.9811	194.5867	148.5861	195.3074	143.1204	158.8297	-2.2634	-1.1818	-0.093211	-0.24923	-0.027488	-1.5262	1.6779	-1.9898	3.3712	6.7571
TARA_20111210T1934Z_138_EVENT_NET	SV Tara	TARA_20111124Z	TARA_138	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	12/10/11 19:34	6.3305	-102.9464	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	66	NA	NA	11	43	54	51	17	123	54	26.6595	NA	NA	26.6662	26.4677	21.8755	24.0265	26.678	13.3733	21.8755	33.5815	NA	NA	33.6116	34.4018	34.7062	34.5455	33.6894	35.0862	34.7062	21.6414	NA	NA	21.662	22.3189	23.9125	23.173	21.7169	26.2635	23.9125	0.00023863	NA	NA	0.000223	0.0018872	0.00072635	0.0019313	1.19E-05	3.00E-05	0.00072635	0.040949	NA	NA	0.040949	0.27246	0.39137	0.38549	0.040949	0.048577	0.39137	196.4508	NA	NA	197.092	188.4388	127.0722	133.2267	196.8208	15.864	127.0722	0.414	NA	NA	-0.36548	-0.02385	6.9002	3.1963	-0.5727	29.4774	6.9002
TARA_20100322T1313Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	3/22/10 13:11	17.4831	68.0026	NA	0.0535	0.045876	0.054374248	0.075734921	0.000926356	0.038698012	0.097091275	0.080220177	NA	57.21803284	NA	50	60	17	26	43	28	32	489	54	27.5628	25.5387	24.1322	27.5904	27.4022	26.5949	27.3061	27.1231	12.3038	25.0774	36.3964	36.4298	36.1523	36.4466	36.7704	36.7665	36.7635	36.8064	35.8	36.3362	23.4608	24.1322	24.3524	23.49	23.7945	24.0526	23.8206	23.9123	27.0371	24.2043	2.41E-05	0.0001556	0.00028424	5.87E-05	0.00019962	5.73E-05	0.00026037	0.00036408	1.23E-05	0.00020647	0.091086	0.36398	0.12284	0.078108	0.10803	0.30346	0.12742	0.18188	0.020515	0.27915	193.3104	127.2116	52.6635	192.7447	194.0174	194.8648	194.6582	197.1021	2.74	114.6582	1.598	3.6148	10.2561	0.68225	0.59534	0.19993	0.27817	0.77896	29.8095	5.4286
TARA_20090928T1659Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 16:59	39.0609	5.9422	NA	NA	0.025043	0.034093089	0.052652571	0.000859297	0.010566988	0.053832106	0.040070687	NA	89.53124237	NA	81	109	NA	NA	56	25	NA	NA	NA	NA	14.4782	13.8803	NA	NA	16.1738	23.8526	NA	NA	NA	NA	38.36	38.7232	NA	NA	38.046	38.1555	NA	NA	NA	NA	28.5474	28.958	NA	NA	27.9193	25.9438	NA	NA	NA	NA	9.29E-05	9.76E-05	NA	NA	0.00025527	NA	NA	NA	NA	NA	0.279	0.1127	NA	NA	0.44356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090928T1659Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 16:59	39.0609	5.9422	NA	NA	NA	0.034093089	0.052652571	0.000859297	0.010566988	NA	NA	NA	89.53124237	NA	NA	NA	NA	NA	56	25	NA	NA	NA	NA	14.4782	13.8803	NA	NA	16.1738	23.8526	NA	NA	NA	NA	38.36	38.7232	NA	NA	38.046	38.1555	NA	NA	NA	NA	28.5474	28.958	NA	NA	27.9193	25.9438	NA	NA	NA	NA	9.29E-05	9.76E-05	NA	NA	0.00025527	NA	NA	NA	NA	NA	0.279	0.1127	NA	NA	0.44356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20120305T1734Z_150_EVENT_PUMP	SV Tara	TARA_20120223Z	TARA_150	High Volume Peristaltic Pump	3/5/12 17:34	35.8427	-37.1526	NA	0.051769	0.044777	0.052444309	0.0719379	0.001349442	0.027109537	0.095386803	0.078612296	18	59.02894211	65	46	56	58	61	48	105	13	547	129	17.706	17.6459	17.5961	17.5688	17.5236	17.6442	17.0298	17.7066	11.3472	16.8311	36.4122	36.4106	36.405	36.4018	36.3965	36.4103	36.4011	36.4121	35.6671	36.4645	26.3001	26.3152	26.3236	26.3278	26.335	26.3155	26.4598	26.3001	27.1166	26.5567	7.39E-07	1.83E-06	3.43E-05	3.57E-05	3.65E-05	2.58E-06	4.75E-05	2.14E-07	2.33E-05	9.01E-05	0.32158	0.3697	0.38857	0.37578	0.33396	0.37014	0.049225	0.32149	0	0.0045134	230.627	230.0006	228.1829	228.1044	227.7081	230.4653	211.848	230.1985	163.1707	198.4594	0.14185	1.5709	1.5824	0.42582	1.3979	0.97326	2.7	0.63822	18.0824	4.9902
TARA_20120301T1853Z_149_Combined-EVENTS_CAST	SV Tara	TARA_20120223Z	TARA_149	Rosette Vertical Sampling System	3/1/12 18:50	34.0771	-49.8233	0.049673	0.049673	0.047481	0.051829288	0.071800623	0.000959259	0.027054391	0.099519557	0.082514516	23	59.31817627	77	44	53	73	150	28	150	14	750	878	18.8278	18.7451	18.7386	18.7779	18.6622	18.7339	18.6622	18.752	10.2406	8.0183	36.5795	36.585	36.5845	36.5978	36.7132	36.5792	36.7132	36.5727	35.5044	35.3397	26.146	26.1729	26.1746	26.1756	26.2965	26.1706	26.2965	26.1604	27.1922	27.423	9.54E-05	2.99E-07	6.53E-07	4.07E-06	6.26E-05	3.01E-06	6.26E-05	3.24E-06	2.67E-05	2.25E-06	0.23933	0.32296	0.29645	0.22713	0.040949	0.34759	0.040949	0.2604	0.0065088	0	220.5331	219.5612	218.4433	218.0712	187.8412	220.5015	187.8412	221.0149	150.087	167.5284	-0.024582	0.43743	0.61692	0.41785	1.3457	1.6821	1.3457	0.21237	21.2713	21.4666
TARA_20120215T1254Z_146_EVENT_PUMP	SV Tara	TARA_20120212Z	TARA_146	High Volume Peristaltic Pump	2/15/12 12:54	34.6712	-71.3093	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	NA	64	NA	NA	NA	NA	26	218	956	623	220	NA	NA	NA	NA	NA	19.1298	18.7095	5.5386	10.191	18.1027	NA	NA	NA	NA	NA	36.6352	36.5884	35.2083	35.4704	36.5081	NA	NA	NA	NA	NA	26.1114	26.1925	27.6556	27.1716	26.2838	NA	NA	NA	NA	NA	1.01E-06	0.00022883	9.17E-06	5.76E-06	0.00047904	NA	NA	NA	NA	NA	0.16578	0.091086	0	0	0.080245	NA	NA	NA	NA	NA	214.0927	190.5153	217.1704	135.6579	174.81	NA	NA	NA	NA	NA	0.96025	2.6301	19.8422	22.2088	2.5551
TARA_20111211T2040Z_138_Combined-EVENTS_CAST	SV Tara	TARA_20111124Z	TARA_138	Rosette Vertical Sampling System	12/11/11 20:37	6.3559	-103.0598	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	70	NA	NA	21	38	45	49	15	482	49	26.6386	23.8542	18.8311	26.613	26.5288	24.308	21.0878	26.6273	7.9315	21.0878	33.804	34.5482	34.7721	33.8275	33.9936	34.5139	34.7472	33.8118	34.7661	34.7472	21.8147	23.2256	24.7722	21.8412	21.9935	23.0651	24.1601	21.8245	26.9808	24.1601	1.35E-05	0.0025443	0.00047225	3.26E-05	0.0010554	0.0015102	0.0011069	1.12E-05	4.75E-05	0.0011069	0.0044974	0.44491	0.44176	0.027672	0.17979	0.44176	0.44491	0.02955	0	0.44491	196.9746	121.8731	51.6872	197.2452	193.9835	154.7674	100.5283	197.2486	0.96655	100.5283	1.6393	5.017	21.1176	1.5415	0.54523	3.4009	7.5103	-0.33378	36.3584	7.5103
TARA_20111211T1332Z_138_Combined-EVENTS_CAST	SV Tara	TARA_20111124Z	TARA_138	Rosette Vertical Sampling System	12/11/11 13:27	6.3378	-102.9538	NA	NA	NA	0.034544174	0.051352127	0.001112675	0.009363831	NA	NA	19	88.35832596	68	NA	NA	26	42	50	53	14	120	48	26.5782	NA	NA	26.6044	26.3871	21.793	20.5338	26.5846	13.4662	23.2192	33.7502	NA	NA	33.7944	34.0922	34.7094	34.7523	33.7526	35.0882	34.6402	21.7934	NA	NA	21.8195	22.1121	23.9373	24.3136	21.7935	26.246	23.4803	6.20E-08	NA	NA	5.54E-05	0.00064268	0.0018596	0.0010335	3.48E-06	3.94E-05	0.0027337	0.00096578	NA	NA	0.043654	0.13675	0.35238	0.35606	0	0.04778	0.29151	195.5633	NA	NA	194.781	185.9896	111.1251	81.6107	195.7084	15.885	135.4758	0.74446	NA	NA	1.7128	1.2435	7.6732	15.9321	2.5233	30.638	3.11
TARA_20110513T1617Z_109_Combined-EVENTS_CAST	SV Tara	TARA_20110509Z	TARA_109	Rosette Vertical Sampling System	5/13/11 16:08	2.0649	-84.5546	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	NA	58	NA	NA	10	12	24	69	14	422	64	27.6836	NA	NA	27.6836	27.5947	26.0014	20.2982	26.8556	9.8763	21.0421	33.4586	NA	NA	33.4586	33.6158	34.6978	34.8975	34.4932	34.8862	34.9247	21.2226	NA	NA	21.2226	21.3689	22.6857	24.4875	22.2628	26.7668	24.3077	0.00028884	NA	NA	0.00028884	0.0028547	0.00068711	0.00033179	0.0022442	3.67E-05	0.00080825	0.30916	NA	NA	0.30916	0.31219	0.47437	0.40454	0.39966	0	0.41552	199.5483	NA	NA	199.5483	202.333	198.7746	134.8914	204.6479	1.4254	144.1721	0.29307	NA	NA	0.29307	0.88572	3.8111	11.7816	0.22582	34.1813	8.1652
TARA_20110404T1359Z_098_Combined-EVENTS_CAST	SV Tara	TARA_20110401Z	TARA_098	Rosette Vertical Sampling System	4/4/11 13:55	-25.8076	-111.6906	NA	0.02066	0.020408	0.022284626	0.038700417	0.001199177	0.002400771	0.037310135	0.025046118	41	145.2575302	116	123	184	64	64	168	72	98	460	411	25.0926	20.8215	19.9965	24.968	24.968	20.291	23.3007	21.6657	8.5876	10.2219	36.5881	36.0744	35.9988	36.5718	36.5718	36.0677	36.3128	36.1411	34.537	34.5899	24.3862	25.2419	25.4088	24.4157	24.4157	25.382	24.7199	25.0587	26.7028	26.4777	1.05E-07	4.23E-05	9.01E-06	0.00025253	0.00025253	1.13E-05	0.00042684	NA	4.07E-05	3.33E-05	0.0074913	0.066985	0.16578	0.01467	0.01467	0.21249	0.020775	0.040949	0	0	199.5678	219.1517	207.3614	205.2126	205.2126	209.0575	217.4028	222.2683	154.7834	169.4075	-0.3073	-1.6287	-0.62261	-0.13818	-0.13818	-0.75878	-0.66779	-0.29218	21.3708	15.8456
