SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_N000001736	SAMEA2622347	0.737378	30	30	This sample (TARA_N000001736) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0299, longitudeE=-84.5546) on date/time=2011-05-12T22:15, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 28-32 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001737.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T23:30	2011-05-12T22:15	TARA_20110512T2215Z_109_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:49:06Z	public	2014-05-01Z	2.0663	2.0299	-84.5304	-84.5546	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	3.886605	203.127654	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W5-20	ERS492188	34.344808	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492188	TARA_20110509Z	SV Tara	TARA_109	5	20	26.532035	TARA_20110512T2215Z_109_EVENT_PUMP_P_D_(30 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001736
TARA_N000001732	SAMEA2622345	0.737378	30	30	This sample (TARA_N000001732) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0299, longitudeE=-84.5546) on date/time=2011-05-12T22:15, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 28-32 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001733.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T23:30	2011-05-12T22:15	TARA_20110512T2215Z_109_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:49:04Z	public	2014-05-01Z	2.0663	2.0299	-84.5304	-84.5546	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	3.886605	203.127654	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS492186	34.344808	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492186	TARA_20110509Z	SV Tara	TARA_109	0.8	5	26.532035	TARA_20110512T2215Z_109_EVENT_PUMP_P_D_(30 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001732
TARA_N000001728	SAMEA2622343	0.737378	30	30	This sample (TARA_N000001728) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0299, longitudeE=-84.5546) on date/time=2011-05-12T22:15, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 28-32 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001729.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T23:30	2011-05-12T22:15	TARA_20110512T2215Z_109_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:49:04Z	public	2014-05-01Z	2.0663	2.0299	-84.5304	-84.5546	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	3.886605	203.127654	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS492184	34.344808	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492184	TARA_20110509Z	SV Tara	TARA_109	0.8		26.532035	TARA_20110512T2215Z_109_EVENT_PUMP_P_D_(30 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001728
TARA_N000001742	SAMEA2657088	0.201947	5	5	This sample (TARA_N000001742) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0574, longitudeE=-84.5546) on date/time=2011-05-12T17:55, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001743.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T18:03	2011-05-12T17:55	TARA_20110512T1755Z_109_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:48:59Z	public	2014-05-01Z	2.0555	2.0574	-84.5573	-84.5546	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	0.451517	199.898917	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS492169	33.17585	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS492169	TARA_20110509Z	SV Tara	TARA_109	180	2000	27.902167	TARA_20110512T1755Z_109_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001742
TARA_N000001734	SAMEA2657063	0.201947	5	5	This sample (TARA_N000001734) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=2.0399, longitudeE=-84.5599) on date/time=2011-05-12T16:31, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001735.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T16:44	2011-05-12T16:31	TARA_20110512T1631Z_109_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:48:56Z	public	2014-05-01Z	2.0455	2.0399	-84.5573	-84.5599	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	0.451517	199.898917	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N5-20	ERS492161	33.17585	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS492161	TARA_20110509Z	SV Tara	TARA_109	5	20	27.902167	TARA_20110512T1631Z_109_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000001734
TARA_N000001730	SAMEA2622325	0.28167	5	5	This sample (TARA_N000001730) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=1.9928, longitudeE=-84.5766) on date/time=2011-05-12T14:00, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001731.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T17:50	2011-05-12T14:00	TARA_20110512T1400Z_109_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:48:55Z	public	2014-05-01Z	2.0596	1.9928	-84.553	-84.5766	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	1.210114	198.635833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS492154	33.3676	PUMP (High Volume Peristaltic Pump)	ERS492154	TARA_20110509Z	SV Tara	TARA_109	0.8	5	27.617558	TARA_20110512T1400Z_109_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001730
TARA_N000001727	SAMEA2622324	0.28167	5	5	This sample (TARA_N000001727) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=1.9928, longitudeE=-84.5766) on date/time=2011-05-12T14:00, using a PUMP (High Volume Peristaltic Pump). The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001726.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T17:50	2011-05-12T14:00	TARA_20110512T1400Z_109_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:48:55Z	public	2014-05-01Z	2.0596	1.9928	-84.553	-84.5766	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	1.210114	198.635833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS492153	33.3676	PUMP (High Volume Peristaltic Pump)	ERS492153	TARA_20110509Z	SV Tara	TARA_109	0.8		27.617558	TARA_20110512T1400Z_109_EVENT_PUMP_P_S_(5 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001727
TARA_N000001738	SAMEA2657008	0.28167	5	5	This sample (TARA_N000001738) was collected during the Tara Oceans expedition (2009-2013) at station TARA_109 (latitudeN=1.9958, longitudeE=-84.576) on date/time=2011-05-12T14:00, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001739.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-05-12T14:13	2011-05-12T14:00	TARA_20110512T1400Z_109_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:42Z	2015-11-04T11:48:49Z	public	2014-05-01Z	2.0039	1.9958	-84.5718	-84.576	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)	1.210114	198.635833	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS492137	33.3676	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS492137	TARA_20110509Z	SV Tara	TARA_109	20	180	27.617558	TARA_20110512T1400Z_109_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001738
TARA_N000001656	SAMEA2622232	0.728939	40	40	This sample (TARA_N000001656) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2669, longitudeE=-85.2732) on date/time=2011-04-22T21:13, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001657.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-22T23:45	2011-04-22T21:13	TARA_20110422T2113Z_102_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:37Z	public	2014-05-01Z	-5.2476	-5.2669	-85.3343	-85.2732	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	20.328327	103.916711	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_W5-20	ERS492025	34.900284	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492025	TARA_20110401Z	SV Tara	TARA_102	5	20	19.566255	TARA_20110422T2113Z_102_EVENT_PUMP_P_D_(40 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001656
TARA_N000001652	SAMEA2622230	0.728939	40	40	This sample (TARA_N000001652) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2669, longitudeE=-85.2732) on date/time=2011-04-22T21:13, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-5 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001653.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-22T23:45	2011-04-22T21:13	TARA_20110422T2113Z_102_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:35Z	public	2014-05-01Z	-5.2476	-5.2669	-85.3343	-85.2732	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	20.328327	103.916711	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8-5	ERS492023	34.900284	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492023	TARA_20110401Z	SV Tara	TARA_102	0.8	5	19.566255	TARA_20110422T2113Z_102_EVENT_PUMP_P_D_(40 m)_PROT_NUC-DNA(100L)_W0.8-5_TARA_N000001652
TARA_N000001648	SAMEA2622228	0.728939	40	40	This sample (TARA_N000001648) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2669, longitudeE=-85.2732) on date/time=2011-04-22T21:13, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.8-> micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001649.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-22T23:45	2011-04-22T21:13	TARA_20110422T2113Z_102_EVENT_PUMP	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:35Z	public	2014-05-01Z	-5.2476	-5.2669	-85.3343	-85.2732	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	20.328327	103.916711	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(100L)_W0.8->	ERS492021	34.900284	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS492021	TARA_20110401Z	SV Tara	TARA_102	0.8		19.566255	TARA_20110422T2113Z_102_EVENT_PUMP_P_D_(40 m)_PROT_NUC-DNA(100L)_W0.8->_TARA_N000001648
TARA_N000001660	SAMEA2657087	0.520968	40	40	This sample (TARA_N000001660) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2686, longitudeE=-85.248) on date/time=2011-04-22T20:17, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001661.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-22T20:37	2011-04-22T20:17	TARA_20110422T2017Z_102_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:23Z	public	2014-05-01Z	-5.2684	-5.2686	-85.2508	-85.248	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	13.402006	194.962603	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS492004	34.735666	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS492004	TARA_20110401Z	SV Tara	TARA_102	20	180	24.434364	TARA_20110422T2017Z_102_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001660
TARA_N000001664	SAMEA2657097	0.675201	40	40	This sample (TARA_N000001664) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2692, longitudeE=-85.2121) on date/time=2011-04-22T19:20, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001665.	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-22T19:38	2011-04-22T19:20	TARA_20110422T1920Z_102_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:21Z	public	2014-05-01Z	-5.2697	-5.2692	-85.221	-85.2121	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	14.653889	146.1265	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS492000	34.845044	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS492000	TARA_20110401Z	SV Tara	TARA_102	180	2000	22.4492	TARA_20110422T1920Z_102_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001664
TARA_N000001662	SAMEA2657072	0.58042	5	5	This sample (TARA_N000001662) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2537, longitudeE=-85.2221) on date/time=2011-04-21T23:03, using a PLANKTON NET, TYPE=Bongo, MESH_Size_(μm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (180-2000 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001663.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-21T23:14	2011-04-21T23:03	TARA_20110421T2303Z_102_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:28Z	public	2014-05-01Z	-5.254	-5.2537	-85.2248	-85.2221	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	12.415348	203.89075	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N180-2000	ERS491970	34.806233	PLANKTON NET, TYPE=Bongo, MESH_Size_(ÔøΩm)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3	ERS491970	TARA_20110401Z	SV Tara	TARA_102	180	2000	25.28045	TARA_20110421T2303Z_102_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001662
TARA_N000001654	SAMEA2656991	0.238224	5	5	This sample (TARA_N000001654) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.252, longitudeE=-85.2052) on date/time=2011-04-21T22:22, using a PLANKTON NET, TYPE=Single, MESH_Size_(μm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (5-20 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001655.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-21T22:38	2011-04-21T22:22	TARA_20110421T2222Z_102_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:21Z	public	2014-05-01Z	-5.2527	-5.252	-85.213	-85.2052	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	11.688971	205.992583	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N5-20	ERS491962	34.748175	PLANKTON NET, TYPE=Single, MESH_Size_(ÔøΩm)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5	ERS491962	TARA_20110401Z	SV Tara	TARA_102	5	20	24.943108	TARA_20110421T2222Z_102_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000001654
TARA_N000001658	SAMEA2657092	0.238224	5	5	This sample (TARA_N000001658) was collected during the Tara Oceans expedition (2009-2013) at station TARA_102 (latitudeN=-5.2514, longitudeE=-85.1696) on date/time=2011-04-21T20:42, using a PLANKTON NET, TYPE=Double, MESH_Size_(μm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5. The sample material (particulate matter, including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (20-180 micrometres), and stored in liquid nitrogen for later detection of unicellular eukaryote (protist) nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_N000001659.	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	2011-04-21T20:53	2011-04-21T20:42	TARA_20110421T2042Z_102_EVENT_NET	GSC	Genoscope	2014-07-15T17:01:43Z	2015-11-04T11:49:19Z	public	2014-05-01Z	-5.2512	-5.2514	-85.1718	-85.1696	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)	11.688971	205.992583	Tara Oceans expedition (2009-2013)	PROT_NUC-DNA(1L)_N20-180	ERS491958	34.748175	PLANKTON NET, TYPE=Double, MESH_Size_(ÔøΩm)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5	ERS491958	TARA_20110401Z	SV Tara	TARA_102	20	180	24.943108	TARA_20110421T2042Z_102_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000001658
